dzienne_zarazenia,dzienna_smierc,lacznie_1_dawka,lacznie_2_dawka,teraz_zarazeni,ozdrowiency
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
0,0,20660330,14212504,0,0
