dzienne_zarazenia,dzienna_smierc,lacznie_1_dawka,lacznie_2_dawka,teraz_zarazeni,ozdrowiency
0,0,20660196,14212370,16,5
1,0,20660196,14212370,15,2
0,0,20660196,14212370,13,2
2,0,20660196,14212370,14,1
1,0,20660196,14212370,13,2
1,0,20660196,14212370,9,5
1,0,20660196,14212370,7,3
2,0,20660196,14212370,8,1
2,0,20660196,14212370,9,1
1,0,20660196,14212370,10,0
0,0,20660196,14212370,8,2
0,0,20660196,14212370,7,1
0,0,20660196,14212370,6,1
0,0,20660196,14212370,5,1
0,0,20660196,14212370,3,2
1,0,20660196,14212370,2,2
1,0,20660196,14212370,2,1
0,0,20660196,14212370,2,0
0,0,20660196,14212370,2,0
0,0,20660196,14212370,2,0
0,0,20660196,14212370,2,0
0,0,20660196,14212370,2,0
0,0,20660196,14212370,1,1
0,0,20660196,14212370,0,1
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
0,0,20660196,14212370,0,0
